39972,1842.4,1836.9,1857.8,1818.6,576.18M,-0.0038
39969,1849.4,1864,1865.9,1834.6,662.10M,-0.0003
39968,1850,1829.8,1850,1825.6,743.62M,0.0132
39967,1825.9,1825.6,1828.1,1806.5,675.45M,-0.0059
39966,1836.8,1821.2,1846.7,1815.8,728.01M,0.0044
39965,1828.7,1796.1,1833.2,1792.8,947.40M,0.0306
39962,1774.3,1756.3,1774.3,1743,946.60M,0.0129
39961,1751.8,1744.2,1754.9,1714.5,683.58M,0.012
39960,1731.1,1745.6,1768.2,1729,663.34M,-0.0111
39959,1750.4,1677.7,1751.5,1677.5,662.77M,0.0345
39955,1692,1702.1,1712,1682.2,484.25M,-0.0019
39954,1695.3,1709.8,1719.6,1677.8,700.34M,-0.0189
39953,1727.8,1743.6,1767.5,1722.3,682.13M,-0.0039
39952,1734.5,1727,1750.1,1719.9,623.00M,0.0013
39951,1732.4,1696.8,1732.4,1689.6,613.25M,0.0311
39948,1680.1,1687.5,1703.4,1676.6,662.76M,-0.0054
39947,1689.2,1672.5,1701.2,1667.9,668.01M,0.015
39946,1664.2,1696.8,1697.8,1664.2,711.81M,-0.0301
39945,1715.9,1742.9,1743.5,1695.9,740.68M,-0.0088
39944,1731.2,1713.7,1748,1705.9,730.78M,-0.0045
39941,1739,1733.5,1747.4,1711,914.96M,0.0133
39940,1716.2,1772.1,1773.1,1702.5,944.72M,-0.0244
39939,1759.1,1768.7,1770.3,1731,830.06M,0.0028
39938,1754.1,1757.3,1759.4,1735.4,768.64M,-0.0054
39937,1763.6,1733.7,1763.6,1729.3,767.63M,0.0258
39934,1719.2,1719.3,1728.1,1703.5,657.13M,0.0011
39933,1717.3,1732.5,1753.6,1710.1,912.41M,0.0031
39932,1711.9,1688.7,1726.7,1687.3,745.07M,0.0228
39931,1673.8,1668.3,1690.1,1661.4,646.94M,-0.0033
39930,1679.4,1672.9,1700.5,1670.5,692.31M,-0.0088
39927,1694.3,1666.4,1702.9,1657.5,826.52M,0.0255
39926,1652.2,1651.5,1654.8,1625.9,794.59M,0.0037
39925,1646.1,1630.1,1679.8,1624.7,831.06M,0.0014
